3932.692	3939.449	3836.432	3729.9	3837.09	4014.13	3916.356	4179.368	4399.067	4389.94	4221.954	4032.132	4061.652	3030.13	2309.811	2225.728	1785.576	1232.976	450.199	97.732	17.559
3914.671	3958.323	3866.481	3747.136	3784.924	3990.238	3971.908	4073.698	4410.27	4379.809	4265.813	4036.54	4015.773	3337.565	2273.315	2208.838	1820.154	1218.917	532.748	93.948	18.848
3893.754	3971.104	3894.986	3772.634	3740.824	3952.235	4021.438	3989.252	4402.052	4370.865	4304.002	4049.708	3961.749	3601.707	2298.033	2188.993	1851.004	1215.916	595.393	95.267	19.722
3873.546	3977.798	3921.85	3800.92	3712.561	3907.009	4046.321	3945.081	4365.232	4369.462	4330.207	4069.547	3930.475	3776.7	2406.683	2167.925	1872.53	1237.866	631.689	93.804	19.995
3920.388	4169.588	4689.352	4574.159	4464.589	4989.744	6754.202	7113.144	6361.245	5549.199	4789.736	5112.746	5576.286	4083.915	3585.104	2818.59	1354.384	1110.836	398.665	66.751	5.134
3936.224	4078.978	4625.042	4651.05	4508.131	4785.209	6459.747	7141.2	6520.779	5704.024	4843.828	4947.216	5567.134	4269.803	3557.363	2901.253	1457.875	1040.826	455.856	78.723	5.587
3884.69	4024.546	4526.762	4718.682	4576.136	4684.023	6094.384	7139.551	6692.642	5851.082	4968.615	4814.709	5450.429	4553.468	3518.854	2947.47	1631.902	934.317	495.858	97.667	6.081
3786.045	4003.599	4408.708	4760.455	4653.867	4668.385	5700.445	7089.831	6858.706	5992.956	5139.886	4724.063	5262.3	4868.884	3499.361	2971.037	1829.949	836.67	512.711	112.016	6.621
3681.708	3996.323	4294.01	4759.465	4726.71	4696.334	5346.622	6965.391	6990.087	6138.01	5319.743	4682.12	5063.559	5115.267	3542.64	2985.653	1997.015	794.114	500.403	113.276	7.209
3599.277	3972.733	4202.433	4712.246	4783.93	4734.4	5081.554	6755.465	7067.206	6290.326	5483.651	4691.639	4895.592	5233.503	3669.98	2998.567	2110.63	821.07	463.011	96.177	7.844
3501.933	3922.511	4130.175	4655.211	4829.136	4740.962	4880.073	6466.762	7105.356	6450.776	5627.724	4740.293	4742.613	5231.115	3861.207	2989.679	2174.83	916.427	452.597	112.434	8.539
3440.888	3854.842	4075.676	4551.846	4864.885	4765.715	4763.595	6086.714	7097.474	6614.074	5753.709	4846.354	4609.001	5114.16	4134.267	2964.521	2213.21	1035.279	413.545	135.441	9.261
3410.851	3772.038	4038.8	4419.131	4881.703	4809.323	4716.581	5668.652	7033.478	6768.855	5872.274	4993.834	4508.755	4925.367	4430.507	2955.197	2240.645	1150.598	375.41	148.939	10.006
3396.53	3686.814	4006.579	4288.75	4871.523	4868.547	4708.278	5293.407	6899.739	6897.864	6004.785	5156.665	4457.806	4732.646	4664.225	3008.971	2267.814	1248.986	351.442	143.468	10.773
3390.619	3616.908	3964.55	4184.022	4830.099	4934.216	4720.308	5012.198	6691.036	6987.767	6163.026	5317.603	4465.345	4578.517	4786.744	3149.041	2298.582	1317.919	358.699	116.031	11.555
3399.688	3566.7	3924.496	4170.655	4803.049	4984.084	4756.37	4851.807	6431.434	7027.674	6315.594	5448.697	4514.623	4435.301	4771.721	3323.584	2291.228	1369.129	425.016	110.777	12.353
3418.714	3531.087	3868.401	4173.726	4752.039	5046.096	4813.509	4775.387	6102.829	7048.027	6486.97	5573.074	4626.025	4320.919	4666.977	3578.763	2271.616	1403.849	487.467	107.566	13.187
3445.922	3511.152	3805.295	4174.343	4685.528	5115.301	4886.659	4758.743	5747.093	7033.254	6659.616	5698.352	4778.45	4241.256	4508.771	3857.34	2270.755	1425.597	540.548	107.229	13.935
3480.268	3504.663	3744.936	4152.254	4622.125	5176.295	4969.337	4766.897	5429.882	6957.372	6809.165	5838.179	4940.161	4204.785	4351.146	4077.34	2329.109	1443.171	573.194	104.951	14.43
3517.798	3507.779	3693.472	4101.901	4571.182	5213.301	5058.403	4782.026	5190.879	6805.445	6920.701	5998.414	5091.794	4216.896	4225.747	4194.146	2463.571	1460.475	587.03	92.253	14.576
551.774	561.733	607.933	757.812	850.836	877.861	897.402	822.528	810.64	719.899	693.044	540.681	624.432	623.615	509.907	335.251	195.483	110.66	41.283	8.45	0.895
551.105	563.431	595.987	737.039	844.667	874.958	901.771	834.993	817.637	729.331	704.105	553.84	602.669	624.606	525.294	352.372	202.569	112.145	45.439	9.497	0.943
550.488	564.244	589.076	711.287	836.504	874.084	898.586	852.359	818.101	746.112	702.551	582.34	574.612	623.204	539.31	371.113	210.966	112.009	47.7	11.166	0.987
551.165	563.977	586.178	683.228	825.795	874.656	890.527	871.265	815.345	767.285	693.95	617.965	546.95	618.476	551.792	390.751	220.889	111.476	48.499	12.368	1.03
553.569	563.172	584.83	657.555	811.787	874.794	882.486	886.484	815.3	786.834	687.92	648.386	529.438	609.214	562.248	410.315	232.766	112.25	47.757	12.293	1.078
557.727	562.736	583.028	637.455	793.987	872.904	877.864	894.933	821.459	800.678	690.626	666.551	527.182	595.28	570.101	429.292	246.956	115.22	45.701	10.391	1.133
560.213	562.624	579.921	621.085	769.785	869.126	879.49	899.413	832.258	808.712	704.154	676.039	537.036	574.479	572.494	445.504	262.705	122.291	48.74	11.501	1.2
569.217	561.493	577.445	610.57	740.266	862.458	884.062	898.128	849.036	809.632	725.568	675.293	562.21	547.878	572.852	461.267	279.956	129.149	49.893	13.248	1.276
